id_user,0,1,2,3,4,5,6,7,8,9,10,11,12
13284,bba7c62270cd3f448b88f112ecfbac39f43417c918905b8bdb3fb982f40df618,c64093495247a7b0e169939bed5362b4a14746f0b9ddcb5c783453698c6374fc,fd0ee0d25b27d317cb3641acf88d398c2bd9fea38a913b9489a34f55442337b4,f195efcdb31affc14dcec77870ae590e182d7ecbcd2f4d04743a3ee1e36a97ee,7e22d99b90f3e8ebda3ed18d8a5c3c18cdcf1b45b093c90478355d66626dabfa,53badc5d12798e9ec8590e9ec3abec229d0b27c4fcf708a052db7a0613ef9250,de41e740020f9e8622362a5aba45fc7d09c4336d744228d2b8d1524fbaf3b6c6,9fec7ecf10416cfbf2346b9fbc237e2c41fdda044d95f96abd6e3ae41ca6bb7f,6a06fd196768e755aa0bb3537d7848003eb51aeec76b239c9b4fa5a69273ccfd,acec08ab6f2ce235c44a689cea60e5a19e30cdd67bc131759a9d00bd562ea603,d7ee304d10d8fd12365cd0244901f601d245f6e5357407ce71c78e5c10f71960,d43e881ea7cf9bb0872f4aca936a53d6193fbda8c722e5363d5848b74304e4a0
13504,2c8376e2e7b84272b7e804430a6814733fb5b292bf3bf7bf8a6029f83237ccf4,9a59c2030b07b08edf3254f12b886ee432a4410e65e364782b302fe7b32636b7,860d5f54810139142aacef4209e3bdaefd74118a620147d434b445965922211c,bf5f740434130196f5d1a3b8be8daa2b771e7da65c30186402e5970b036b7fb8,60dab6ebf9e6eded1aba273bb4618ffda70da427f28e3118e63d49cf0f323b47,d97ffbeb23e8850be1dfb504960aace4fed60e949b01dd746775e5090b31f4ba,bcc5199ec523a91de04a0f72dfe5c844b8c533ce598baab1effc66f24a55994f,16b6b3bb1c5a5a2e6e750aff09cb98b6bb6d9020baee5c54a6475d370e444260,c8f12ed8910c51f75a4241ec51fe95ae09643483f30f099544830506b2d1bedf,9b049cf6fb75810152be65fa930035e47ec98fc37ebd9232d29062f6a4dfe13f,32e9b6d17fa325a83d0c67814d10c10762c7c1241db339c30297a4554e795c77,31443e589ffdbf39a4937db4132d9767d7e4721f443bfb3c5c6711139a87aceb
17725,dee0d329e5efeec61d3d103384abe4a8131dbe978da8c1bd7adbf7edb10638b4,a11700cf6814c2d61d91e8b5395803cf79bd7f12b8b8ad49fac91f3135cb63d6,a4db62a634e858941f2d34dc4b338b2c6e0798a95fecc782f83916196fdca151,c9bb14ffaf102825e5a068da4d8548ff4ec61838ad0cb2fb4d31949ad5b3f454,79513843084ca573907416c6cebd2c7b8bcfa6c478c1c38dc6a04e0ae48c3f7f,97e13cb0cc885adb970b9d8a90b67a1ec8503da48ce812829b40c9595e560895,eeef8fe309fb8378aec214bcc25b6ee2c6d7ba43fcb41b2245f81f1dab90ebe3,8128110c52bb8b8b4b13f104e7a444563f622df791da8afa31a35b55c71cdd0b,e6646a101a808d1ba4f5fa49e3a991db960a001aeffa217d6943d605255b32ff,cedb7c7d333a6ec7b4c84daa9ee7c765696d403f0a48cf5864f22a2080df0d4c,933e4903a3a77b5d4900affabfdde3a5c223a5158296cb2b5d192296a618e6ff,359a967453e2dc324a82d3c1bf3348c66aedd2e43f974a3dc24bf96587c8d572
12732,48569ee56334898abdbc2098b9834ea6600cae3f86c177eee54573ece766f9c8,4e3c3c52174973822f7dba980813ba3ce69ce0b93c70da681361550256e88655,0a77d6864e3492a139441779cbb68bfcd7d9933cd03c1752956d941c4494053d,83a0384102f25742bb36b773681dda3f1e98e2d89399668d3b7df39d1aeb908a,39f890e965a2d5e6b387284822b977661eb959a6d40de9043d7c817e98ba0e58,5cfcf20f8b134180406af350c06e54907ba369a91f45c5d04af90233c1874fbd,5dc5ad655fe3bc45b6d2316f77781c993d96eca45e359df53bb07a7b046cf3c7,2319391986b222873640aca621383633bd515d41f170f5435bed4affb214f87f,be07cec1bdeeae4f3638554dd5f1df8a40fb406bad1b5558d81cc56eb86909fd,ab697897d839887f98a67e2fded509f15c68c27d66b378d2cf224f48a1628c7e,6ddfeaae05deb13f871310c2eadf34ebba75e9abcbbf9d797f350b5e66a249ac,6cc5c7a4d6838a8923f557d14fcebd0fdd523b637f6a57eb4bc4a6927fbf169a
15046,7b50d482e25379294e566c54255581c95dd1cfdf4f07a3d95bb6018d19a36491,4934c44784d86bca16208f1036c94ee85dede1394d712effd5a13042c6143be5,fcbfbb512a4f1b86ba131fc849e00c36f91bc35b2c6f1cc427c06f699e367cf9,473694fd6af0ced246608653f4886d5f48e98399d734b4c3b42f7e5b64dd57e2,35c89d97d37ca48984a111d4bb1323d01da46902df58d2ff7dd2ada46266174e,8c49dd2005c889864a0f8b91d3425b1e79c0c17ea57e71cd51f4311767ce1c16,9cd64cda6e0a34dec1bffd9fd825df04f5aa077ca429fc42a42ed0a306cd1ae3,61a0927f1dc97afd4180aef82f5a974c22e884527f81890f5b3b8531bd611f23,efbc62abe68c3051728a90cf28af7bd7718614592f29caf94a8d3a37191966e4,69a93b215567fc7ae6592664b24df96de28b8980947b4ce8acd2e923cb97324a,28b6d06044830bb2c238b08642d15be86f1593232549e6a339a31abb8882bc10,a7705fea0740b320b0340d6520a8f17a622fdd5991755fa19f07d149870884d1
17356,bcedf928c6ed175af3e70fcd76ecb4e73005ac564e49e6f78d00df390d302d09,31ddc43d3940bc0a07d6d1adac886b177407fbc6fa4b00b87776a223bc9e2a29,9947fdb77190eb26d667a0e1ab1e1cac82d24df8651cd6d97a9af6ee617c99fc,1f8c1124510fc088bb0683cd286d73d991a9e5f598d5568de98cf93d68388fed,618e149ec3920c35a3a8e2097858022519779b190e678e6361ff925c86aaf7a1,bee481a57d1a64dacc89ded90776806b2f87b9e5ae47eb504c782c3fda7301b0,75b5c28c26cb1983b832a4792ec8c406271359cc40e5b70713139a8e327284b6,e6aea28c744349d1e4737b004b26463f5b2d7263a4f8bdadf9500f79fb2f71b3,f8c53a79142ee84923a32a84c79704610696579666d495797ea0fc16c2b03507,e9855aa08a0e689fed7af0c597c6b215f8c5a7e1f6424920ad48c3b46b43b188,c350d91c2543357155bab2c3b70408ec72cc2ac572369afce40fdcdcd813e959,699c7f69309ac6cd53d1d29be03e7c3befdc36dcdb2bd104a777963663a41b8a
17349,82346fca91ffa76095969f6f7821c588d4d4f56374e13e96a0cc49658d009d08,a21de82edf8636a896838ef84f4da56f615eebfece76602b69cdfa67820dfe17,4ba0b07fc6aca986f977f1c79adf7cf3f91ae3b53af7020bf579de344b42bb11,2ba2dad2b2619163a2ada3cd78686ffd5cf4647368150e02e87bee27a887de9d,3af3259a13f8f0d259068c5bfcf69f7d6b257c7dcdb2dc88d41ff20579695f95,e1baf428dd0af55321b185fec4a59325d8f3969f923205bca429a86568a42f58,3f831084eb16d3c41c9f31e8de629773039d02700d0fe8239c88bdc2ebc712ea,9e025220ebd5e6224c2be88ec55c78d582986159cabf7f0954647721103ba686,57f4b40260c919519cbb1ae13629c255d051c460bdebfa0d9f4177f40281c478,2fac087b1ebd1fba149af93c88568c78b25eb1180d7e1179ede0845f17acc6c7,a8becdf6220932f2c7080c9993bb3784a58f5aae9dd2e2d6677cad8dd0a3d263,9e49444b63efb4c7d1cfd3f572e92bbcc98127c03b31c6d7ebf6110de60dd7d6
17827,a0a45238ae9469f3fff9c7513b8392756a5a65a6171d24a2d8d5698ad6c1bc8d,04a15a594426c9b7e7423c7dc1b4d7146bcb2a65d7fe37c9cc062dfe219961c6,0278c9951fb736af1e361408085ededba50149fb865a130b08b65bbe0307aea3,099f3a88ab5eb8e03fc015209089c907a7376d04c293327a122cf3ed72c70f67,0296b48555c216c2251cb19e8fea3f848ec59b34681950fbe57f00a38f1aa0eb,be12126acca87e2c155b42207d8c6ad712ffec364b7e561978480f07af48197c,f6a315376cecc1af7b4efe9d4406cb3b8aaa8bd47a0a1831ab0b70ec08175024,b7918c85f98632b8c87a2fadb301d20e77b595e519caeed5ec698ddda526ee6b,6a1f132bcc8ccdbe7a70e313e1c20923e34824a1b5b20c48bbbf36f3ba5bf5c5,91766729e3ec1b306f54cdf066ad2deb7b14b6002738d07f8dbec77831de54e0,6985a7dbcc106dd624b3297ce1f94a0d9f8f9f34d1afcf3e6892a9fcad85d6a1,503558c4bd82c6907ba6f376859d00d94153944fa51125334281980fa4ee55a6
17679,c47272fd716b84e96c167edf2ed7d671d1471c86b7ced934b5f9d239e4181ae2,25abade848f84f57c23f8f95338819489080242b135261b950ae6e46c8593d32,5993ad5789854ea4de5b80511b96307dde2ffb456707de2d4d819eb6b3277d20,f240c0aca992b7abd09872d0aa18cb587bb58517de0285f4b8ce4012f6267fe6,fbaa079a662fc4daa68e29a18b31d649130cb4bdf6cda2d4c5bff7279bea86d8,a6b2c2206a478ea173258fa68ec87b7ec0d11da946c1e29dcd3427c258402ffe,9cd1c786a1a59436b4b2a817f487740914bc593b826a137fcc858f65789e1eb4,9f7c35ff9965c00a5a0003bd71c7a4f18a75c19dd8059669bb5d695f60144ec7,49eeb362d128d5dd8091f35a10a69c752501af39269974befa9b8bddd91664e1,2067acbcd02d978b811454c2fb17820b8debd4148333d24a6cc5b00b3dab29dc,cb89eda7d7de538773990e4152888b67e6986970c4db125af64f8664d660b071,1637fa1b15e6ce58d7d9109e70b581af69f63fad184b81aeac09679f4601dbc8
15654,6c706fe23e506145772821128a54be88f9014b39db180c8c323b7045c4ee7426,0b9cae217981f209961d910de775deb9bf17dd9a4f1800c27a6fe2eb33e19ca1,ed55cdadc84edb5197b928be453fdd9f141032b21d7d07f6575b02476ee48c66,a2e1b16c0bd39b5044100191268ee90eae075ec33efbfda855fe2420ddbd64f8,93fe047a882ba97c810a31afffd87e338f338cdaf24dee437654e27d8cc2217e,830626bb672961f0c6cc9804b6945e594e3e54d61dfcae25506cfe917942aa89,e6f195b5038de5623fade2d23b02dbcf77d523349e54dfc5038ea99468a3c088,51ffe3466cf30b4eaf45d322b83ce4e2a4ef8911583ffa54e973578e85017e33,d6607e9c7c7a0b577088b9ec23d5d20881859548a0929556bd85f3e2c7d0640c,c437ddd6be6568868ce771319b7917bfd11ca2ac85e2f8797c41700a3e5c35a7,61160e5850fc0641c9132693a9dbab05aa811b4ab24a429675d705138845fd43,0fa5dc3ed2df86e8c919d2d5979b242ae2db42c1b94fdfcea8f77a2cb2098682
18200,47ef18ed9929018b484af0db52c077c43bd53e98690dd7deb51e94647c4729df,1f96f22095729567e44e0e094ed06f009a8159a148ff78dea007ac8551d6a452,c7bf932ecc90ae9224a34e80db944fe09dda756b898a3a0f6b028fda39c39577,64f79dcd85ae8ac68ff4f561171b24c9b6dd0ec1ce1af3268fa2c6f7fe3aca55,d50709d6665353ad48ffd3d6c274b8076c4d9b93b80f787e6bbf39c9ba8aeb2f,728bb2d45ba12c0ea99ec72895386d2307be282e1be02f215535080f984eb275,fc534900e403962682227b0687b307a614baca9c532c56cd68c500942d106a4d,278b69cdfb93cc7f9b139ee98135897ceede769077c18287c843196d34335dc1,c4b0766a4963d7ef430b1cf3321e81a69e246c6fc323b1a4b309b213ccd6f1b4,820351ed2424fbd35575413218ad7b2d7a97e8962b2509b94b2d56beac857b3d,7ad60fd6c236cb9def7848bdce05242aa7e584dacd6507c1bfd0e5f541416fff,b678e5ddb448ab2bbccff7c50cf653460830c04c6fe28a13e278ddd603987f6a
